,Unnamed: 0,Country,Clusters,Current account balance_Percent of GDP_average,Current account balance_U.S. dollars_average,General government gross debt_National currency_average,General government gross debt_Percent of GDP_average,General government net lending/borrowing_National currency_average,General government net lending/borrowing_Percent of GDP_average,General government primary net lending/borrowing_National currency_average,General government primary net lending/borrowing_Percent of GDP_average,General government revenue_National currency_average,General government revenue_Percent of GDP_average,General government total expenditure_National currency_average,General government total expenditure_Percent of GDP_average,Gross domestic product based on purchasing-power-parity (PPP) share of world total_Percent_average,"Gross domestic product corresponding to fiscal year, current prices_National currency_average","Gross domestic product per capita, constant prices_National currency_average","Gross domestic product per capita, constant prices_Purchasing power parity; 2017 international dollar_average","Gross domestic product per capita, current prices_National currency_average","Gross domestic product per capita, current prices_Purchasing power parity; international dollars_average","Gross domestic product per capita, current prices_U.S. dollars_average","Gross domestic product, constant prices_National currency_average","Gross domestic product, constant prices_Percent change_average","Gross domestic product, current prices_National currency_average","Gross domestic product, current prices_Purchasing power parity; international dollars_average","Gross domestic product, current prices_U.S. dollars_average","Gross domestic product, deflator_Index_average",Gross national savings_Percent of GDP_average,Implied PPP conversion rate_National currency per current international dollar_average,"Inflation, average consumer prices_Index_average","Inflation, average consumer prices_Percent change_average","Inflation, end of period consumer prices_Index_average","Inflation, end of period consumer prices_Percent change_average",Population_Persons_average,Total investment_Percent of GDP_average,Volume of Imports of goods_Percent change_average,Volume of exports of goods_Percent change_average,Volume of exports of goods and services_Percent change_average,Volume of imports of goods and services_Percent change_average
46,46,Dominican Republic,3.0,-3.335272727272728,-2.1246363636363634,1621.1860909090908,47.81809090909091,-110.92872727272726,-3.3680000000000003,-28.790272727272725,-0.9344545454545454,463.28109090909095,14.114454545454548,574.2094545454546,17.482636363636367,0.1348181818181818,3261.384545454545,209898.04818181825,15801.46272727273,324639.39545454545,15374.281818181818,7115.669090909091,2101.3745454545456,4.516636363636364,3261.384545454545,154.18654545454544,71.22509090909092,152.46954545454545,20.99272727272728,20.904,87.59581818181817,3.745454545454545,89.12636363636364,3.8170000000000006,9.97309090909091,24.328090909090907,5.516636363636362,12.698818181818185,5.58818181818182,5.495363636363635
47,47,Ecuador,4.0,-0.4236363636363635,-0.3567272727272728,34.51518181818181,34.759454545454545,-3.7934545454545447,-3.815090909090909,-2.2412727272727277,-2.2643636363636364,33.307181818181824,34.95318181818181,37.10063636363636,38.76827272727273,0.1581818181818181,95.60136363636364,4132.8,11358.363636363636,5859.327272727273,10946.021818181818,5859.327272727273,67.26563636363636,1.8693636363636368,95.60136363636364,178.63445454545456,95.60136363636364,141.5958181818182,26.363454545454545,0.535,99.24181818181818,2.2960000000000007,99.82709090909093,2.076363636363636,16.271636363636365,26.78690909090909,2.026,3.429727272727273,3.248,1.7436363636363632
48,48,El Salvador,3.0,-3.383454545454546,-0.7535454545454542,15.88518181818182,68.03554545454546,-0.936909090909091,-4.08590909090909,-0.2168181818181818,-1.0186363636363636,5.482,23.53681818181818,6.4190000000000005,27.623090909090912,0.0426363636363636,23.169727272727275,3630.693636363637,8083.187272727272,3656.085454545455,7620.012727272727,3656.085454545455,22.995454545454542,1.543181818181818,23.169727272727275,48.32245454545454,23.169727272727275,100.4999090909091,13.653363636363634,0.4824545454545454,109.27172727272728,1.056,109.5290909090909,1.0631818181818182,6.3294545454545466,17.037000000000003,2.8878181818181825,1.5553636363636358,2.0156363636363634,2.878090909090909
49,49,Equatorial Guinea,4.0,-7.867909090909092,-1.1424545454545454,1878.8450909090911,25.73490909090909,-402.3205454545454,-4.626090909090909,-362.6997272727273,-4.111090909090908,1946.694818181818,22.304363636363632,2349.014454545455,26.93054545454545,0.028090909090909,8402.614545454546,5550300.758181817,27516.99,7396808.966363638,26970.347272727275,14114.364545454546,6335.501818181819,-3.500727272727272,8402.614545454546,30.816,15.904545454545456,131.49009090909092,14.970818181818183,270.1365454545454,129.50827272727273,2.930181818181818,128.4370909090909,2.725363636363636,1.1764545454545454,22.838545454545457,-3.001636363636363,-3.6683636363636367,-3.074818181818182,-2.760272727272727
50,50,Eritrea,2.0,12.027636363636365,0.2596363636363636,54.98418181818182,177.08172727272725,-1.3430909090909091,-4.6303636363636365,-0.6240909090909091,-2.303636363636364,8.979090909090909,28.78354545454545,10.322363636363637,33.41409090909092,0.005,31.413454545454545,9458.32818181818,1705.9609090909094,9384.683636363636,1665.3763636363635,615.7052727272727,31.703,4.720272727272728,31.413454545454545,5.591545454545455,2.0615454545454543,99.104,21.05245454545454,5.658181818181817,639.0380909090909,1.8712727272727283,587.3304545454545,3.894727272727273,3.350454545454545,9.024727272727274,1.327909090909091,177.59963636363636,44.79772727272728,2.050090909090909
51,51,Estonia,4.0,0.8937272727272727,0.229090909090909,2.1557272727272725,9.813545454545457,-0.1080909090909091,-0.360090909090909,-0.1194545454545454,-0.4205454545454545,8.389363636363635,39.25363636363636,8.497636363636364,39.6139090909091,0.0353636363636363,21.353818181818184,15923.398181818182,31587.436363636367,16153.577272727272,30457.349090909087,19503.738181818186,21.049636363636363,3.0439090909090907,21.353818181818184,40.26272727272727,25.78372727272728,100.51918181818183,27.30481818181818,0.528090909090909,100.885,2.302545454545454,101.2309090909091,2.312272727272727,1.321818181818182,26.411,7.157636363636363,8.513272727272726,6.563,7.506454545454544
52,52,Ethiopia,2.0,-6.579,-4.313090909090909,819.6331818181818,51.24163636363635,-37.74,-2.220818181818182,-31.20827272727273,-1.8092727272727276,209.53490909090908,14.846727272727271,247.27518181818175,17.06781818181818,0.1508181818181818,1503.6517272727272,15048.87,2026.4009090909087,16285.713636363636,1927.316363636364,683.5688181818182,1367.807272727273,9.300636363636366,1503.6517272727272,175.96227272727273,62.38845454545455,100.3141818181818,29.57981818181818,7.816,99.5479090909091,14.350363636363635,102.67490909090908,14.59518181818182,89.87336363636365,34.743818181818185,8.301818181818183,4.7770909090909095,4.7770909090909095,8.301818181818183
54,54,Finland,4.0,-0.9335454545454548,-2.4580909090909087,126.12409090909092,58.33390909090908,-4.552454545454545,-2.1203636363636367,-4.222090909090909,-1.9688181818181816,113.88772727272726,53.023818181818186,118.4401818181818,55.14445454545455,0.2158181818181818,214.85027272727277,39872.729090909095,46594.929090909085,39347.07090909091,44520.36545454546,47900.68727272728,217.6062727272727,0.8387272727272727,214.85027272727277,243.1440909090909,261.3607272727273,98.62163636363636,22.355818181818183,0.8853636363636365,99.29045454545454,1.3961818181818182,99.84909090909092,1.391727272727273,5.456636363636363,23.289454545454547,2.663272727272727,1.178818181818182,1.9791818181818184,2.405636363636364
55,55,France,4.0,-0.7782727272727272,-20.957272727272724,2119.281818181818,95.86363636363636,-98.88045454545454,-4.526545454545455,-57.66436363636364,-2.6345454545454543,1158.237,52.517818181818186,1257.118181818182,57.044454545454535,2.4593636363636366,2203.9118181818185,33967.568181818184,45257.63727272728,34354.35999999999,43196.31363636363,41828.98636363636,2178.380909090909,0.567272727272727,2203.9118181818185,2772.513636363636,2681.181818181818,101.10281818181817,22.262272727272727,0.7982727272727274,100.32654545454548,1.210909090909091,100.8463636363636,1.156636363636364,64.11836363636365,23.04054545454545,2.328181818181818,2.0389090909090912,2.2001818181818176,2.6330909090909085
57,57,Gabon,4.0,3.401818181818182,0.6534545454545454,4002.5136363636366,45.38372727272728,47.21454545454548,0.5229090909090909,219.6538181818182,2.4885454545454544,1965.6009090909092,22.67954545454545,1918.3854545454544,22.15690909090909,0.026,8699.41090909091,2707376.441818182,15295.889999999998,4601844.4809090905,15398.345454545455,8613.873636363634,5140.032727272727,3.448,8699.41090909091,29.22654545454545,16.18136363636364,170.05354545454546,34.58054545454545,298.8761818181818,124.86963636363636,2.1017272727272727,126.31327272727276,2.0873636363636368,1.896636363636364,31.18609090909091,3.945181818181818,2.275727272727273,2.275727272727273,3.945181818181818
58,58,Georgia,4.0,-9.650636363636364,-1.523727272727273,13.632181818181818,36.83772727272728,-0.8457272727272728,-2.205363636363636,-0.4506363636363636,-1.125727272727273,9.359545454545453,26.588727272727272,10.205272727272728,28.794181818181816,0.0389090909090909,35.276090909090904,9060.968181818182,12538.13181818182,9453.188181818185,11949.560909090907,4284.132727272728,33.82936363636363,3.860727272727273,35.276090909090904,44.59354545454545,15.996272727272729,102.60163636363636,15.650454545454544,0.7847272727272727,117.34972727272726,3.828272727272727,119.38972727272726,3.688818181818182,3.735999999999999,25.301090909090902,4.042090909090909,5.540181818181818,4.084454545454546,3.062909090909091
59,59,Germany,3.0,7.272181818181818,267.7721818181818,2169.783636363636,72.22818181818182,-3.481454545454545,-0.1911818181818181,31.418363636363637,1.011818181818182,1376.8627272727272,45.297363636363634,1380.340909090909,45.48845454545455,3.5233636363636363,3034.4454545454546,37079.25090909091,51496.75727272728,37108.73727272728,48702.57181818182,45106.83454545454,3029.8536363636363,1.3770909090909094,3034.4454545454546,3983.947272727273,3684.728181818183,99.925,27.973,0.7644545454545454,100.02054545454548,1.3222727272727273,100.54545454545456,1.2565454545454544,81.679,20.70072727272727,4.050545454545455,3.470818181818182,3.4745454545454546,3.677909090909091
60,60,Ghana,2.0,-5.491727272727274,-3.124818181818182,118.59545454545454,51.3180909090909,-16.431818181818183,-7.509727272727273,-6.20390909090909,-3.177636363636364,27.29590909090909,13.37509090909091,43.72781818181818,20.885000000000005,0.1279090909090909,203.92809090909088,4784.241818181818,4877.104545454546,7129.038181818181,5205.96,2101.474545454545,133.46690909090907,6.090181818181819,203.92809090909088,145.01781818181817,58.372,143.83100000000002,20.72381818181818,1.3336363636363635,159.9569090909091,11.131272727272728,166.578,11.488909090909091,27.71190909090909,26.24318181818182,6.46818181818182,9.226545454545452,9.226545454545452,8.84681818181818
61,61,Greece,4.0,-4.297000000000001,-10.466,331.0450909090909,180.42109090909088,-8.378636363636362,-4.336909090909091,-0.3961818181818179,-0.1073636363636366,87.43118181818181,47.586909090909096,95.8098181818182,51.92363636363636,0.2682727272727273,184.4777272727273,16720.32727272727,28969.513636363637,16919.516363636365,27533.48545454546,20754.846363636363,182.25418181818185,-2.6600909090909086,184.4777272727273,299.791,226.5423636363637,101.129,8.867636363636365,0.617181818181818,120.21809090909092,0.6086363636363636,118.22827272727274,0.3857272727272727,10.89581818181818,13.164636363636363,1.5810000000000002,4.851181818181818,3.0704545454545458,2.2141818181818183
64,64,Guatemala,3.0,-0.6284545454545455,-0.092090909090909,122.331,25.576727272727272,-11.037636363636365,-2.327363636363636,-3.634272727272728,-0.7720909090909092,53.746545454545455,11.391272727272728,64.78418181818182,13.718909090909092,0.1097272727272727,473.2233636363637,27473.826363636366,7677.142727272727,28864.44363636364,7598.23909090909,3752.352727272727,448.1261818181819,3.077,473.2233636363637,124.27109090909092,61.572272727272725,104.73863636363636,14.020363636363635,3.787636363636364,121.37327272727272,3.9588181818181822,123.53727272727272,4.172181818181818,16.270818181818182,14.649,3.576090909090909,2.3235454545454544,2.3235454545454544,3.576090909090909
65,65,Guinea,2.0,-15.108090909090908,-1.4288181818181818,33116.94727272727,43.086090909090906,-2027.0254545454543,-3.066636363636363,-1328.4828181818184,-2.085454545454545,11661.843636363636,14.864454545454548,13688.867272727271,17.931181818181816,0.0213636363636363,79123.23818181819,4255367.170000001,2067.589090909091,6231192.867272726,1959.5654545454545,765.8172727272726,53158.74909090909,6.129727272727272,79123.23818181819,24.611545454545453,9.620454545454546,142.7542727272727,-1.959363636363636,3100.6236363636363,1341.5761818181818,11.707363636363636,1400.7030909090909,11.581090909090909,12.37590909090909,13.148454545454548,27.87581818181818,3.000818181818182,2.516727272727273,27.450454545454544
66,66,Guyana,3.0,-13.16290909090909,-0.6188181818181818,404.9985454545455,45.61872727272728,-30.015454545454546,-3.202545454545455,-22.65554545454545,-2.350090909090909,196.25236363636367,21.822727272727278,226.26772727272729,25.02536363636364,0.0081818181818181,891.811,1224208.0718181818,12006.97818181818,1156460.6272727272,11832.486363636364,5602.57909090909,944.0386363636364,7.426181818181818,891.811,9.131636363636364,4.319999999999999,95.07736363636364,-0.7100909090909097,99.26372727272724,112.46754545454546,1.7896363636363637,113.48618181818182,1.7331818181818184,0.7694545454545455,12.452636363636362,2.626454545454546,16.94109090909091,14.865181818181815,6.373727272727273
67,67,Haiti,4.0,-1.9895454545454547,-0.291,185.293,22.13609090909091,-13.685909090909092,-1.752909090909091,-11.953363636363637,-1.5476363636363637,85.01054545454544,10.720636363636364,98.69645454545456,12.473636363636365,0.0283636363636363,837.4880909090909,55853.943636363634,2987.336363636364,75649.58727272728,2921.4845454545457,1317.5345454545457,609.7128181818181,0.8655454545454543,837.4880909090909,31.958181818181824,14.383909090909093,135.49936363636365,16.51318181818182,25.60581818181818,79.99536363636363,10.709,84.87581818181819,11.701727272727272,10.912636363636365,18.502909090909093,6.659818181818181,5.624545454545454,1.6139090909090916,4.772727272727273
68,68,Honduras,4.0,-4.653545454545455,-0.8988181818181818,174.94845454545455,36.48654545454546,-9.041454545454544,-2.215818181818182,-7.058454545454547,-1.8835454545454544,114.72436363636363,24.701363636363634,123.7658181818182,26.917181818181817,0.0388181818181818,460.2275454545454,20792.225454545456,5266.216363636363,49978.20363636364,4821.111818181817,2273.918181818182,190.0583636363636,2.5140909090909087,460.2275454545454,44.33972727272727,20.83227272727273,239.0967272727272,18.77636363636364,10.335454545454546,282.82745454545454,4.540454545454545,287.83736363636365,4.635090909090909,9.12090909090909,23.42981818181818,3.6653636363636366,3.8941818181818166,3.8941818181818166,3.6653636363636366
69,69,Hungary,4.0,1.4073636363636362,1.8611818181818185,27046.85454545455,75.54327272727272,-1195.276,-3.2620909090909094,-88.12200000000003,-0.0535454545454545,16289.611818181816,45.33463636363636,17484.888181818184,48.59672727272728,0.239,36076.56545454545,3582350.5736363647,28099.904545454545,3662587.0127272727,27478.19727272727,14324.990909090908,35315.17272727273,2.1025454545454547,36076.56545454545,270.7704545454546,141.2521818181818,101.21581818181818,24.50390909090909,132.24727272727273,112.73045454545452,2.5682727272727277,113.351,2.507181818181818,9.865727272727272,22.937181818181816,3.309454545454545,4.359818181818183,4.619909090909092,4.964727272727273
70,70,Iceland,4.0,2.2251818181818184,0.5453636363636364,2203.776363636364,99.99872727272728,-21.56627272727273,-1.1734545454545455,41.56318181818181,1.5754545454545457,1055.8915454545454,45.26727272727272,1077.4577272727272,46.440636363636365,0.0148181818181818,2331.461818181818,7031257.924545455,52928.04636363637,6936244.526363637,49988.20818181818,57792.36454545455,2353.122727272728,2.0068181818181823,2331.461818181818,16.79090909090909,19.418090909090907,98.08836363636364,20.905272727272724,138.49145454545453,150.8020909090909,3.1032727272727274,152.6327272727273,2.9123636363636365,0.3339090909090909,18.68018181818181,3.567636363636363,0.9595454545454544,0.9495454545454542,3.0704545454545458
71,71,India,3.0,-1.8662727272727275,-37.79781818181818,101820.49545454544,70.87736363636363,-11095.133636363636,-7.790818181818182,-4505.455454545455,-3.194909090909091,27584.163636363635,19.50572727272727,38679.29636363637,27.296818181818185,6.449909090909091,141275.6,86617.2209090909,5454.149090909092,106917.9018181818,5590.123636363635,1695.778181818182,113980.42636363636,5.683636363636364,141275.6,7357.042727272727,2230.548181818181,121.17036363636362,31.598818181818185,18.773545454545456,129.6342727272727,6.599545454545453,123.82227272727272,6.253818181818182,1308.9945454545452,33.45590909090909,2.6433636363636355,4.755909090909091,5.242818181818183,3.243818181818182
72,72,Indonesia,4.0,-1.7762727272727274,-17.28,3275708.0090909093,27.462909090909093,-289361.18727272726,-2.303545454545455,-113754.11999999998,-0.8466363636363635,1727430.8018181818,15.26309090909091,2016791.989090909,17.56654545454546,2.3967272727272726,11550066.645454546,35179426.698181815,10270.797272727274,44937929.96,10622.03,3704.804545454546,9002509.745454546,4.749363636363636,11550066.645454546,2717.657272727273,945.9301818181818,126.10390909090911,32.01636363636363,4179.151818181818,87.92945454545453,4.465,89.73636363636365,4.386636363636364,254.79627272727276,33.792545454545454,4.326363636363635,2.6594545454545457,2.6594545454545457,4.326363636363635
74,74,Ireland,2.0,-1.864090909090909,-7.040181818181819,199.51345454545452,85.31845454545454,-12.46072727272727,-6.570454545454546,-7.194909090909092,-4.279636363636365,70.64654545454546,29.23763636363636,83.10763636363636,35.80827272727273,0.2722727272727273,252.1932727272727,56938.115454545456,68567.76,52726.98181818181,65813.53090909091,63213.1,271.8496363636364,6.247636363636364,252.1932727272727,314.98754545454545,301.78636363636366,91.45000000000002,27.02618181818181,0.8061818181818183,99.63181818181816,0.3143636363636364,99.84545454545454,0.398909090909091,4.745181818181819,28.890272727272727,4.957090909090909,10.15981818181818,10.072636363636365,9.821545454545456
75,75,Israel,3.0,3.287818181818181,10.884545454545457,755.9345454545455,65.21054545454545,-43.31181818181819,-3.5929090909090915,-16.205,-1.1847272727272726,421.60063636363634,36.24236363636364,464.9124545454544,39.83536363636362,0.2683636363636363,1165.355090909091,139860.4945454545,37553.95363636364,138067.02090909093,36127.40727272728,37801.909090909096,1177.6781818181817,3.6069090909090913,1165.355090909091,305.4282727272727,319.4122727272727,98.50845454545453,24.13454545454545,3.8344545454545456,98.47872727272726,0.9065454545454544,98.78181818181817,0.7292727272727274,8.39390909090909,20.846727272727268,4.517999999999999,1.699818181818182,3.727636363636364,4.233272727272728
76,76,Italy,4.0,1.1376363636363638,21.253090909090908,2227.87,132.92527272727273,-56.17381818181818,-3.3814545454545453,10.293000000000005,0.6013636363636364,786.8011818181818,46.97890909090909,842.9749999999999,50.36054545454545,2.086090909090909,1675.1281818181817,27946.58090909091,41467.45272727273,27907.84,39052.47727272727,34050.59818181818,1677.4845454545452,-0.5736363636363637,1675.1281818181817,2343.907272727273,2043.8981818181817,99.88527272727272,19.269727272727277,0.7174545454545455,99.60918181818182,1.133181818181818,100.6,1.0832727272727274,60.02618181818182,18.13181818181818,1.6240909090909086,2.5335454545454543,2.162545454545456,1.0940909090909092
77,77,Jamaica,3.0,-5.279999999999999,-0.7550909090909091,1967.2745454545448,121.29581818181818,-22.690181818181813,-1.7336363636363636,105.31681818181818,6.185909090909092,469.27,27.816181818181825,491.9601818181818,29.549545454545456,0.0229999999999999,1669.15,273331.99454545457,10089.506363636365,605160.3081818182,9496.468181818183,5312.240000000001,743.156090909091,-0.356090909090909,1646.6909090909094,25.828818181818185,14.444454545454546,221.12981818181817,16.693363636363635,63.16636363636363,84.49854545454546,6.175818181818181,87.07127272727274,6.004,2.718818181818182,21.534090909090917,4.511363636363637,4.203090909090909,3.763636363636364,4.631090909090909
78,78,Japan,4.0,2.716636363636364,140.897,1217799.2027272729,229.85945454545453,-32359.24727272728,-6.209363636363637,-27102.184545454547,-5.209545454545455,172038.77545454545,32.433727272727275,204398.02272727276,38.643,4.528272727272728,529197.8454545455,4200854.97,39998.272727272735,4168636.506363636,39994.98454545454,41495.16909090908,533324.3727272728,0.7069090909090909,529197.8454545455,5076.876363636364,5270.113636363636,99.19400000000002,27.42127272727272,104.36436363636363,97.33163636363636,0.4192727272727272,97.479,0.4178181818181819,126.97081818181816,24.704727272727272,3.2205454545454546,3.3272727272727267,3.3681818181818177,3.0771818181818187
79,79,Jordan,3.0,-8.670909090909092,-3.1658181818181816,19.91,74.14136363636364,-1.9940909090909087,-7.792818181818182,-1.1817272727272723,-4.806818181818181,6.511090909090908,24.56018181818182,8.505181818181818,32.353181818181824,0.0773636363636363,26.503454545454545,3083.8518181818185,10440.424545454547,2946.228181818182,9774.206363636364,4154.494545454546,27.469272727272724,2.0356363636363644,26.503454545454545,87.82581818181818,37.37418181818182,95.915,13.002454545454547,0.3014545454545454,92.56618181818182,2.6384545454545454,93.73372727272728,2.423090909090909,8.952,21.673454545454547,-0.715363636363636,2.765,0.9405454545454546,-1.2415454545454545
80,80,Kazakhstan,4.0,-0.8271818181818182,-1.005,8477.74181818182,17.09381818181818,-424.1348181818183,-0.0825454545454545,-594.8227272727272,-0.3916363636363636,9474.68272727273,21.62418181818182,9898.816363636362,21.70690909090909,0.3724545454545454,45549.91,722590.0645454546,23843.763636363637,2545400.51,23791.68181818182,10474.110909090909,12794.773636363634,3.827272727272728,45549.91,421.83363636363634,184.31390909090908,346.9853636363637,25.30236363636364,104.91627272727274,331.24254545454545,7.258909090909092,342.64009090909093,7.345454545454547,17.65927272727273,26.12990909090909,2.8757272727272727,2.6891818181818183,2.687818181818182,1.9056363636363636
81,81,Kenya,2.0,-6.555909090909092,-4.627909090909091,3563.82,47.67909090909091,-472.3118181818182,-6.271636363636364,-266.53354545454545,-3.592181818181818,1212.1480909090908,17.346454545454545,1684.4596363636365,23.618272727272725,0.1536363636363636,7013.929090909091,167309.34545454543,4480.127272727273,158264.07818181816,4017.55,1651.9445454545455,7304.938181818183,4.563818181818181,7013.929090909091,177.20190909090908,72.79336363636365,93.3701818181818,14.102090909090908,38.85454545454545,297.21536363636363,6.931727272727272,293.6688181818181,7.019272727272726,43.463,20.658,0.8940000000000001,1.8548181818181817,1.577090909090909,3.737454545454544
83,83,Kuwait,5.0,22.562181818181816,34.08390909090909,3.291636363636364,8.593272727272726,6.658545454545455,15.103090909090907,2.297181818181817,3.8844545454545454,25.69172727272728,63.67181818181818,19.03290909090909,48.56881818181819,0.2044545454545454,39.96863636363637,9195.24181818182,48910.99454545455,9676.455454545452,54798.62636363635,33235.65363636363,38.24363636363637,0.6697272727272728,39.96863636363637,225.5716363636364,136.85254545454544,104.53836363636364,44.678636363636365,0.1775454545454545,169.64045454545456,2.807727272727273,177.0408181818182,2.770090909090909,4.185090909090909,21.60954545454545,2.774727272727272,0.8159090909090909,-0.5917272727272723,2.774727272727272
84,84,Latvia,4.0,-0.4938181818181819,-0.1461818181818182,10.024272727272727,40.724545454545456,-0.4066363636363637,-1.7691818181818184,-0.0974545454545454,-0.4897272727272728,9.089545454545451,36.57418181818182,9.49609090909091,38.34327272727272,0.0443636363636363,24.79990909090909,12313.895454545454,26406.412727272724,12509.412727272727,25400.083636363637,15122.252727272724,24.461272727272725,1.977818181818182,24.79990909090909,50.35136363636363,30.041909090909098,100.81209090909093,23.14227272727273,0.4926363636363637,101.24545454545456,1.3247272727272728,101.33727272727272,1.5096363636363634,1.9939090909090909,23.63609090909091,5.776545454545454,5.403,5.403,5.776545454545454
86,86,Lesotho,2.0,-5.684181818181819,-0.1358181818181818,11.807272727272728,42.66881818181818,-1.0863636363636364,-4.391363636363637,-0.8311818181818182,-3.495727272727273,13.815909090909091,50.848636363636366,14.902272727272726,55.23990909090909,0.0048181818181818,27.092181818181817,10443.016363636363,2673.2054545454544,13534.92818181818,2736.0518181818184,1166.1234545454545,20.82890909090909,1.238909090909091,27.092181818181817,5.461454545454546,2.322090909090909,129.31481818181817,20.74890909090909,4.923272727272728,95.85136363636364,4.908909090909091,98.0081818181818,5.064636363636364,1.9941818181818176,26.43309090909091,1.0936363636363635,1.0294545454545456,0.6850909090909092,0.965
91,91,Luxembourg,4.0,5.148363636363636,3.229636363636364,11.45418181818182,21.79836363636364,0.4307272727272727,0.8295454545454547,0.3066363636363636,0.5897272727272728,22.999,43.96245454545454,22.568454545454543,43.13281818181818,0.0527272727272727,52.29436363636364,81764.44363636363,111625.19272727272,92289.59727272727,105721.83,112206.43,46.13154545454545,2.7070909090909088,52.29436363636364,59.98499999999999,63.27063636363636,112.75063636363636,23.62118181818182,0.8747272727272729,100.11854545454548,1.608,100.74636363636364,1.5027272727272725,0.5634545454545455,18.472727272727276,2.328,1.926,4.603,5.018909090909091
92,92,Madagascar,2.0,-3.4888181818181816,-0.4077272727272726,13665.590909090906,37.84018181818183,-766.6859090909091,-2.1366363636363634,-526.7682727272727,-1.4624545454545457,4123.874545454546,11.390545454545457,4890.559090909092,13.527454545454544,0.034,35098.59727272727,774466.880909091,1545.081818181818,1408922.0909090908,1566.019090909091,504.1066363636364,18935.97909090909,2.1265454545454543,35098.59727272727,38.348454545454544,12.313909090909094,182.0282727272727,15.297000000000002,897.3645454545457,96.85709090909091,6.982636363636365,99.81654545454543,6.796363636363636,24.460363636363635,18.78572727272727,3.8681818181818177,-3.760727272727273,-6.478636363636364,1.580454545454546
93,93,Malawi,2.0,-10.367636363636365,-0.991,1958.9675454545447,35.88554545454546,-225.75627272727272,-3.786727272727273,-95.03090909090908,-1.357,735.9390000000001,15.857272727272727,961.6943636363636,19.64381818181818,0.0223636363636363,4787.710909090909,336442.14909090905,1340.01,252989.1963636364,1390.2463636363636,522.5514545454546,6133.840909090909,4.044272727272727,4787.33909090909,25.324727272727277,9.462,74.25845454545454,-0.7084545454545456,180.73827272727277,75.42090909090908,15.521818181818183,76.96754545454544,16.29509090909091,18.183818181818182,8.592090909090906,6.306454545454546,1.8836363636363629,1.8836363636363629,6.306454545454546
94,94,Malaysia,5.0,4.697545454545455,14.607363636363637,670.1176363636364,55.92981818181818,-36.89718181818181,-3.155090909090909,-16.958,-1.5171818181818182,258.70918181818183,22.021454545454542,295.6064545454546,25.17654545454545,0.6771818181818182,1188.597090909091,37672.66999999999,24017.992727272725,38128.59272727273,24678.68,10360.24909090909,1172.1708181818185,4.354636363636365,1188.597090909091,767.8630909090908,321.20609090909096,100.77463636363638,28.876636363636365,1.538818181818182,112.3150909090909,1.8434545454545457,113.46363636363634,1.8107272727272727,30.979181818181814,24.179181818181817,4.065181818181818,3.8105454545454553,2.150090909090909,2.328090909090909
95,95,Maldives,3.0,-15.841909090909091,-0.6841818181818181,41.648909090909086,68.264,-4.516818181818182,-7.939727272727273,-3.455636363636364,-6.126181818181819,15.539636363636363,25.56172727272727,20.056454545454542,33.501363636363635,0.0063636363636363,59.54963636363636,166628.21181818182,22393.86363636364,169357.63636363635,21050.104545454546,11116.684545454546,58.27063636363636,2.9570909090909083,59.54963636363636,7.398272727272727,3.9048181818181815,100.47354545454546,4.158090909090908,8.01090909090909,90.94381818181816,3.663818181818182,92.47836363636364,3.5160909090909103,0.3483636363636364,20.0,7.787909090909091,9.623,5.4861818181818185,8.243272727272728
96,96,Mali,2.0,-5.271727272727273,-0.7391818181818182,2627.2154545454546,32.218545454545456,-241.09527272727277,-2.9676363636363634,-181.8511818181818,-2.256272727272727,1435.4136363636364,18.10672727272728,1676.5100909090909,21.074454545454543,0.032,7821.861818181819,263170.93000000005,2215.599090909091,454970.17545454553,2123.5227272727275,841.1717272727274,4494.996363636365,3.858727272727272,7821.861818181819,36.50872727272728,14.372000000000003,172.43618181818184,15.532272727272728,214.3801818181818,141.06300000000002,0.9808181818181816,139.46663636363635,0.9409090909090906,17.014545454545456,20.804181818181817,9.019272727272728,5.931727272727272,5.600727272727272,10.206181818181818
97,97,Malta,3.0,2.1674545454545453,0.296090909090909,5.4569090909090905,56.62890909090909,-0.1402727272727273,-1.527818181818182,0.0679090909090909,0.7125454545454545,3.7269090909090905,37.30863636363637,3.867272727272727,38.836636363636366,0.015090909090909,10.036909090909091,22123.725454545456,39762.40818181818,22114.78545454545,38025.69181818182,26670.894545454543,9.990999999999998,4.653090909090909,10.036909090909091,17.25890909090909,12.052909090909088,99.152,22.853181818181817,0.5814545454545456,99.89836363636364,1.5380909090909092,98.56545454545451,1.4453636363636362,0.4485454545454544,20.68563636363636,4.204636363636364,4.59690909090909,4.59690909090909,4.204636363636364
99,99,Mauritania,2.0,-12.385636363636364,-0.8524545454545454,115.98390909090908,50.50354545454545,1.5993636363636363,0.4586363636363636,3.573636363636364,1.3245454545454545,47.10963636363636,20.747454545454545,45.51036363636364,20.28863636363636,0.017090909090909,225.18918181818185,56158.62727272727,5429.235454545455,60233.656363636364,5210.60090909091,1858.4145454545453,209.24381818181817,3.741272727272728,225.18918181818185,19.482818181818185,6.896181818181819,107.011,31.98754545454545,11.566636363636364,158.7888181818182,3.327545454545455,160.33154545454548,3.033181818181818,3.7110909090909088,40.60954545454546,8.502636363636364,5.006909090909091,5.006909090909091,8.502636363636364
